movieId,title,genres,movieId_mapped
106883,All is Bright (2013),Comedy|Drama,8293.0
106889,Tim's Vermeer (2013),Documentary,8294.0
106916,American Hustle (2013),Crime|Drama,8295.0
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,8296.0
106920,Her (2013),Drama|Romance|Sci-Fi,8297.0
106927,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi,8298.0
107013,"Christmas Carol, A (1977)",Drama|Fantasy,8299.0
107069,Lone Survivor (2013),Action|Drama|Thriller|War,8300.0
107141,Saving Mr. Banks (2013),Comedy|Drama,8301.0
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama,8302.0
107314,Oldboy (2013),Action|Drama|Mystery,8303.0
107338,Dampfnudelblues (2013),Comedy|Crime,8304.0
107348,Anchorman 2: The Legend Continues (2013),Comedy,8305.0
107406,Snowpiercer (2013),Action|Drama|Sci-Fi,8306.0
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War,8307.0
107410,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi,8308.0
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,8309.0
107436,Haunter (2013),Horror|Mystery|Thriller,8310.0
107447,Wrong Cops (2013),Comedy|Crime,8311.0
107449,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy,8312.0
107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller,8313.0
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy,8314.0
107630,High School (2010),Comedy,8315.0
107702,Grudge Match (2013),Comedy,8316.0
107723,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy,8317.0
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance,8318.0
107780,Cats (1998),Musical,8319.0
107846,MacGyver: Trail to Doomsday (1994),Action|Adventure,8320.0
107945,Bad Karma (2012),Thriller,8321.0
107951,Hunting Elephants (2013),Comedy|Crime,8322.0
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,8323.0
107962,Freezer (2014),Action|Thriller,8324.0
107997,We Are What We Are (2013),Drama|Horror|Mystery|Thriller,8325.0
107999,Dragon ball Z 04: Lord Slug (1991),Animation|Children,8326.0
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance,8327.0
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children,8328.0
108156,Ride Along (2014),Action|Comedy,8329.0
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,8330.0
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,8331.0
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,8332.0
108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance,8333.0
108601,Drift (2013),Drama,8334.0
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,8335.0
108715,Better Living Through Chemistry (2014),Comedy|Drama,8336.0
108727,Nymphomaniac: Volume I (2013),Drama,8337.0
108729,Enemy (2013),Mystery|Thriller,8338.0
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,8339.0
108928,"Monuments Men, The (2014)",Action|Drama|War,8340.0
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,8341.0
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,8342.0
108949,"Art of the Steal, The (2013)",Crime,8343.0
108981,Nymphomaniac: Volume II (2013),Drama|Mystery,8344.0
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,8345.0
109161,Venus in Fur (La Vénus à la fourrure) (2013),Drama,8346.0
109183,Date and Switch (2014),Comedy,8347.0
109187,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,8348.0
109191,Winter's Tale (2014),Drama|Fantasy|Mystery,8349.0
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime,8350.0
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,8351.0
109295,Cold Comes the Night (2013),Crime|Drama|Thriller,8352.0
109313,Chouchou (2003),Comedy,8353.0
109317,Someone Marry Barry (2014),Comedy,8354.0
109372,About Last Night (2014),Comedy|Romance,8355.0
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,8356.0
109383,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance,8357.0
109416,Bring It On: Fight to the Finish (2009),Comedy,8358.0
109483,That Awkward Moment (2014),Comedy|Romance,8359.0
109487,Interstellar (2014),Sci-Fi|IMAX,8360.0
109569,3 Days to Kill (2014),Action|Crime|Drama,8361.0
109576,Welcome to the Jungle (2013),Comedy,8362.0
109578,Non-Stop (2014),Action|Mystery|Thriller,8363.0
109596,Wrinkles (Arrugas) (2011),Animation|Drama,8364.0
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance,8365.0
109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX,8366.0
109687,Particle Fever (2013),Documentary,8367.0
109723,"Bag Man, The (2014)",Crime|Drama|Thriller,8368.0
109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,8369.0
109848,Under the Skin (2013),Horror|Sci-Fi|Thriller,8370.0
109850,Need for Speed (2014),Action|Crime|Drama|IMAX,8371.0
109853,Barefoot (2014),Comedy|Drama|Romance,8372.0
109864,Veronica Mars (2014),Comedy|Crime|Drama,8373.0
109895,Bad Words (2013),Comedy,8374.0
109897,Son of God (2014),Drama,8375.0
109941,Puss in Boots: The Three Diablos (2012),Animation|Comedy,8376.0
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,8377.0
109971,Ocho apellidos vascos (2014),Comedy,8378.0
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,8379.0
110127,Noah (2014),Adventure|Drama|IMAX,8380.0
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,8381.0
110281,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance,8382.0
110286,13 Sins (2014),Horror|Thriller,8383.0
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime,8384.0
110330,Me and you (io e te) (2012),Drama,8385.0
110350,Free to Play (2014),Documentary,8386.0
110387,"Unknown Known, The (2013)",Documentary,8387.0
110501,The Raid 2: Berandal (2014),Action|Crime|Thriller,8388.0
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action|Comedy,8389.0
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,8390.0
110586,Calvary (2014),Comedy|Drama,8391.0
110591,Oculus (2013),Horror,8392.0
110603,God's Not Dead (2014),Drama,8393.0
110611,Cold in July (2014),Drama|Thriller,8394.0
110655,Rio 2 (2014),Adventure|Animation|Children|Comedy,8395.0
110669,"Honest Liar, An (2014)",Comedy|Documentary,8396.0
110718,Fading Gigolo (2013),Comedy,8397.0
110730,Transcendence (2014),Drama|Sci-Fi|IMAX,8398.0
110746,Hatchet III (2013),Comedy|Horror,8399.0
110771,"Other Woman, The (2014)",Comedy|Romance,8400.0
110773,"Haunted House 2, A (2014)",Comedy|Horror,8401.0
110781,Mulan II (2004),Action|Animation|Children|Comedy|Musical,8402.0
110826,Brick Mansions (2014),Action|Crime|Drama,8403.0
110882,Locke (2013),Drama,8404.0
111113,Neighbors (2014),Comedy,8405.0
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy,8406.0
111320,Mom's Night Out (2014),Comedy,8407.0
111360,Lucy (2014),Action|Sci-Fi,8408.0
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,8409.0
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,8410.0
111375,Walk of Shame (2014),Comedy,8411.0
111384,Blue Ruin (2013),Thriller,8412.0
111443,Chef (2014),Comedy,8413.0
111551,Afflicted (2013),Horror|Sci-Fi|Thriller,8414.0
111617,Blended (2014),Comedy,8415.0
111622,Begin Again (2013),Comedy|Romance,8416.0
111659,Maleficent (2014),Action|Adventure|Children|IMAX,8417.0
111663,Zombeavers (2014),Action|Comedy|Horror,8418.0
111680,At Middleton (2013),Comedy|Romance,8419.0
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy,8420.0
111743,A Million Ways to Die in the West (2014),Comedy|Western,8421.0
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,8422.0
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,8423.0
111785,Midnight Chronicles (2009),Action|Adventure|Fantasy,8424.0
111795,Million Dollar Arm (2014),Comedy|Drama,8425.0
111800,G.B.F. (2013),Comedy,8426.0
111817,Jimi: All Is by My Side (2013),Drama,8427.0
111844,Bad Asses (Bad Ass 2) (2014),Action|Drama,8428.0
111913,Lilting (2014),Drama,8429.0
111921,The Fault in Our Stars (2014),Drama|Romance,8430.0
112006,Tangled Ever After (2012),Action|Animation|Children,8431.0
112070,Maps to the Stars (2014),Drama,8432.0
112138,22 Jump Street (2014),Action|Comedy|Crime,8433.0
112171,"Equalizer, The (2014)",Action|Crime|Thriller,8434.0
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,8435.0
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,8436.0
112290,Boyhood (2014),Drama,8437.0
112303,Think Like a Man Too (2014),Comedy|Romance,8438.0
112316,Jersey Boys (2014),Drama|Musical,8439.0
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi,8440.0
112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,8441.0
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,8442.0
112421,Frank (2014),Comedy|Drama|Mystery,8443.0
112450,They Came Together (2014),Comedy|Romance,8444.0
112454,Honey (Miele) (2013),Drama,8445.0
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy,8446.0
112497,Tammy (2014),Comedy,8447.0
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery,8448.0
112515,"Babadook, The (2014)",Drama|Horror|Thriller,8449.0
112552,Whiplash (2014),Drama,8450.0
112556,Gone Girl (2014),Drama|Thriller,8451.0
112580,"Angriest Man in Brooklyn, The (2014)",Comedy|Drama,8452.0
112623,Dawn of the Planet of the Apes (2014),Sci-Fi,8453.0
112727,Deliver Us from Evil (2014),Crime|Horror|Thriller,8454.0
112749,And So It Goes (2014),Comedy|Drama|Romance,8455.0
112788,Sex Tape (2014),Comedy,8456.0
112804,I Origins (2014),Drama|Sci-Fi,8457.0
112818,"Purge: Anarchy, The (2014)",Action|Horror|Thriller,8458.0
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,8459.0
112868,"Signal, The (2014)",Sci-Fi|Thriller,8460.0
112897,The Expendables 3 (2014),Action|Adventure,8461.0
112911,Hercules (2014),Action|Adventure,8462.0
112940,A Most Wanted Man (2014),Thriller,8463.0
113159,Life After Beth (2014),Comedy|Horror|Romance,8464.0
113186,Felony (2013),Thriller,8465.0
113207,Get on Up (2014),Drama|Musical,8466.0
113225,Magic in the Moonlight (2014),Comedy|Drama|Romance,8467.0
113252,Housebound (2014),Comedy|Horror|Thriller,8468.0
113275,The Hundred-Foot Journey (2014),Comedy|Drama,8469.0
113278,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller,8470.0
113280,White Frog (2012),Drama,8471.0
113313,"Den, The (2013)",Horror|Thriller,8472.0
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi,8473.0
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,8474.0
113350,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi,8475.0
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy,8476.0
113378,"Giver, The (2014)",Drama|Sci-Fi,8477.0
113394,"Pretty One, The (2013)",Comedy|Drama,8478.0
113416,Revenge of the Green Dragons (2014),Action|Crime|Drama,8479.0
113453,Let's Be Cops (2014),Comedy|Crime,8480.0
113532,"Inbetweeners 2, The (2014)",Comedy,8481.0
113565,"Sacrament, The (2013)",Horror|Thriller,8482.0
113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,8483.0
113604,If I Stay (2014),Drama,8484.0
113705,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,8485.0
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,8486.0
113780,"As Above, So Below (2014)",Horror|Thriller,8487.0
113829,"One I Love, The (2014)",Comedy|Drama|Romance,8488.0
113849,Headshot (2011),Crime|Drama|Thriller,8489.0
113862,"Guest, The (2014)",Thriller,8490.0
114028,Pride (2014),Comedy|Drama,8491.0
114044,Honeymoon (2014),Horror,8492.0
114060,The Drop (2014),Crime|Drama|Thriller,8493.0
114066,"20,000 Days on Earth (2014)",Documentary|Drama|Musical,8494.0
114074,The Skeleton Twins (2014),Drama,8495.0
114126,Beautiful Losers (2008),Documentary,8496.0
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,8497.0
114184,Camp X-Ray (2014),Drama,8498.0
114246,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller,8499.0
114265,Laggies (2014),Comedy|Romance,8500.0
114335,La cravate (1957),(no genres listed),8501.0
114396,Cesar Chavez (2014),Drama,8502.0
114494,Who Am I (Kein System Ist Sicher) (2014),Thriller,8503.0
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy,8504.0
114601,This Is Where I Leave You (2014),Comedy|Drama,8505.0
114627,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy,8506.0
114662,American Sniper (2014),Action|War,8507.0
114670,Tusk (2014),Comedy|Drama|Horror,8508.0
114678,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama,8509.0
114707,Horns (2014),Horror|Mystery,8510.0
114713,Annabelle (2014),Horror,8511.0
114762,Two Night Stand (2014),Comedy|Romance,8512.0
114795,Dracula Untold (2014),Action|Drama|Fantasy,8513.0
114818,Stretch (2014),Action|Comedy|Crime,8514.0
114847,Autómata (Automata) (2014),Sci-Fi|Thriller,8515.0
114925,"Captive, The (2014)",Crime|Drama|Thriller,8516.0
114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller,8517.0
115065,Justin and the Knights of Valour (2013),Adventure|Animation,8518.0
115111,Ward 13 (2003),Action|Animation|Comedy|Horror,8519.0
115122,What We Do in the Shadows (2014),Comedy|Horror,8520.0
115149,John Wick (2014),Action|Thriller,8521.0
115151,Plastic (2014),Action|Crime,8522.0
115170,"Judge, The (2014)",Drama,8523.0
115203,"Culture High, The (2014)",Documentary,8524.0
115210,Fury (2014),Action|Drama|War,8525.0
115216,"Salvation, The (2014)",Drama|Western,8526.0
115231,St. Vincent (2014),Comedy,8527.0
115502,"Rewrite, The (2014)",Comedy|Romance,8528.0
115569,Nightcrawler (2014),Crime|Drama|Thriller,8529.0
115617,Big Hero 6 (2014),Action|Animation|Comedy,8530.0
115664,The Book of Life (2014),Adventure|Animation|Romance,8531.0
115667,"Love, Rosie (2014)",Comedy|Romance,8532.0
115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller,8533.0
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,8534.0
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure,8535.0
115819,Mr Hublot (2013),Animation|Comedy,8536.0
115828,Copenhagen (2014),Adventure|Drama|Romance,8537.0
115877,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy,8538.0
115969,Generation War (2013),Drama|War,8539.0
116044,Christmas in Connecticut (1992),Comedy|Romance,8540.0
116138,Leviathan (2014),Drama,8541.0
116169,Reign of Assassins (2010),Action,8542.0
116207,Zulu (2013),Crime|Drama|Thriller,8543.0
116411,Tangerines (2013),Drama,8544.0
116413,Life Partners (2014),Comedy|Romance,8545.0
116419,Drive Hard (2014),Action|Comedy|Crime,8546.0
116505,New Kids Nitro (2011),Action|Comedy,8547.0
116529,Stalingrad (2013),Action|Drama|War|IMAX,8548.0
116668,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror,8549.0
116718,Volga - Volga (1938),Comedy|Musical,8550.0
116724,You Are the Apple of My Eye (2011),Comedy|Drama|Romance,8551.0
116738,DeadHeads (2011),Adventure|Comedy|Horror,8552.0
116797,The Imitation Game (2014),Drama|Thriller|War,8553.0
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,8554.0
116817,Rudderless (2014),Comedy|Drama,8555.0
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,8556.0
116849,Sex Ed (2014),Comedy|Romance,8557.0
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,8558.0
116897,Wild Tales (2014),Comedy|Drama|Thriller,8559.0
116941,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi,8560.0
116963,Ski School (1991),Comedy,8561.0
116977,Dumb and Dumber To (2014),Comedy,8562.0
116985,The Longest Week (2014),Comedy|Drama,8563.0
117107,Miss Meadows (2014),Drama,8564.0
117109,Too Many Cooks (2014),Comedy,8565.0
117133,Painted Skin (2008),Action|Drama|Thriller,8566.0
117176,The Theory of Everything (2014),Drama|Romance,8567.0
117192,Doctor Who: The Time of the Doctor (2013),Adventure|Drama,8568.0
117364,Virunga (2014),Documentary|War,8569.0
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy,8570.0
117444,Song of the Sea (2014),Animation|Children|Fantasy,8571.0
117466,In the Heart of the Sea (2015),Action|Adventure|Drama,8572.0
117511,Hello Ladies: The Movie (2014),Comedy,8573.0
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,8574.0
117531,Watermark (2014),Documentary,8575.0
117533,Citizenfour (2014),Documentary,8576.0
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation,8577.0
117572,Hit by Lightning (2014),Comedy|Crime|Romance,8578.0
117590,Horrible Bosses 2 (2014),Comedy|Crime,8579.0
117630,Double Trouble (1992),Action|Comedy|Crime|Romance,8580.0
117646,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller,8581.0
117849,La Belle Verte (1996),Comedy,8582.0
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,8583.0
117867,'71 (2014),Action|Drama|Thriller|War,8584.0
117877,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation,8585.0
117881,Still Alice (2014),Drama,8586.0
117887,Paddington (2014),Children|Comedy,8587.0
117895,Maze Runner: Scorch Trials (2015),Action|Thriller,8588.0
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children,8589.0
118082,The Voices (2014),Comedy|Crime|Thriller,8590.0
118166,Courier (1987),Comedy|Drama|Romance,8591.0
118198,The Green Prince (2014),Documentary|Drama|Thriller,8592.0
118248,Dying of the Light (2014),Drama|Thriller,8593.0
118270,Hellbenders (2012),Comedy|Horror|Thriller,8594.0
118290,Omega Doom (1996),Sci-Fi,8595.0
118326,By the Gun (2014),Crime|Drama|Thriller,8596.0
118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,8597.0
118512,Bring It On: In It To Win It (2007),Comedy,8598.0
118530,Fans (1999),Comedy,8599.0
118572,The Mule (2014),Comedy|Crime|Drama,8600.0
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,8601.0
118700,Selma (2014),Drama,8602.0
118702,Unbroken (2014),Drama|War,8603.0
118706,Black Sea (2015),Adventure|Mystery|Thriller,8604.0
118784,Good Copy Bad Copy (2007),Documentary,8605.0
118814,Playing It Cool (2014),Comedy|Romance,8606.0
118834,National Lampoon's Bag Boy (2007),Comedy,8607.0
118862,Closer to the Moon (2013),Comedy|Drama,8608.0
118880,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller,8609.0
118888,Dave Chappelle: For What it's Worth (2004),Comedy,8610.0
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery,8611.0
118896,Mommy (2014),Drama,8612.0
118900,Wild (2014),Drama,8613.0
118924,Top Five (2014),Comedy,8614.0
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy,8615.0
118985,Big Eyes (2014),Drama,8616.0
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical,8617.0
119068,"Men, Women & Children (2014)",Comedy|Drama,8618.0
119141,The Interview (2014),Action|Comedy,8619.0
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,8620.0
119153,Bill Burr: You People Are All the Same (2012),Comedy,8621.0
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,8622.0
119167,Paradox (2010),Sci-Fi|Thriller,8623.0
119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama,8624.0
119655,Seventh Son (2014),Adventure|Children|Fantasy,8625.0
119714,Corner Gas: The Movie (2014),Comedy,8626.0
119828,A Man Called Blade (1977),Action|Drama|Thriller|Western,8627.0
119964,A Merry Friggin' Christmas (2014),Comedy,8628.0
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,8629.0
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,8630.0
120466,Chappie (2015),Action|Thriller,8631.0
120478,The Salt of the Earth (2014),Documentary,8632.0
120625,The Fool (2014),Drama,8633.0
120635,Taken 3 (2015),Action|Crime|Thriller,8634.0
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,8635.0
120761,By the Law (1926),Drama,8636.0
120783,Son of a Gun (2014),Action|Crime|Drama,8637.0
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,8638.0
120807,John Mulaney: New In Town (2012),Comedy,8639.0
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,8640.0
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery,8641.0
120919,Man on High Heels (2014),Action|Comedy,8642.0
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,8643.0
121035,Houdini (2014),Drama,8644.0
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy,8645.0
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,8646.0
121129,The Hungover Games (2014),Comedy,8647.0
121169,The Duke of Burgundy (2014),Drama,8648.0
121171,Red Army (2014),Documentary,8649.0
121231,It Follows (2014),Horror,8650.0
121253,The Town that Dreaded Sundown (2014),Horror|Thriller,8651.0
121338,Carry on Cabby (1963),Adventure|Comedy|Romance,8652.0
121342,Carry on Cruising (1962),Comedy|Romance,8653.0
121372,Bill Burr: Let It Go (2010),Comedy,8654.0
121374,Bill Burr: Why Do I Do This? (2008),Comedy,8655.0
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller,8656.0
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,8657.0
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,8658.0
122092,Guy X (2005),Comedy|War,8659.0
122246,Tooth Fairy 2 (2012),Children|Comedy,8660.0
122260,The Diary of Anne Frank (2009),Drama|War,8661.0
122433,The Deadly Bees (1967),Horror|Mystery|Thriller,8662.0
122490,Wicked Blood (2014),Action|Drama|Thriller,8663.0
122627,Oblivion 2: Backlash (1996),Sci-Fi,8664.0
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,8665.0
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,8666.0
122886,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX,8667.0
122888,Ben-hur (2016),(no genres listed),8668.0
122890,Warcraft (2016),Action|Adventure|Fantasy,8669.0
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,8670.0
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),8671.0
122898,Justice League (2017),Action|Adventure|Sci-Fi,8672.0
122900,Ant-Man (2015),Action|Adventure|Sci-Fi,8673.0
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,8674.0
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,8675.0
122906,Black Panther (2017),Action|Adventure|Sci-Fi,8676.0
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,8677.0
122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,8678.0
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,8679.0
122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,8680.0
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,8681.0
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,8682.0
122926,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,8683.0
122932,Elsa & Fred (2014),Children|Comedy|Romance,8684.0
123200,Jim Jefferies: I Swear to God (2009),Comedy,8685.0
123310,Tornado! (1996),Action,8686.0
123545,The Blue Lagoon (1949),Drama|Romance,8687.0
123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,8688.0
123947,Cake (2014),Drama,8689.0
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,8690.0
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy,8691.0
124484,Kenny & Company (1976),Comedy|Drama,8692.0
124851,Delirium (2014),Adventure|Romance|Sci-Fi,8693.0
124853,Why Man Creates (1968),Animation|Documentary,8694.0
124859,The Gambler (2014),Crime|Drama|Thriller,8695.0
125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western,8696.0
125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,8697.0
125916,Fifty Shades of Grey (2015),Drama|Romance,8698.0
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,8699.0
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,8700.0
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy,8701.0
126090,Hedgehog in the Fog (1975),Animation,8702.0
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy,8703.0
126420,American Heist (2015),Action,8704.0
126426,Solyaris (1968),Drama|Sci-Fi,8705.0
126430,The Pacific (2010),Action|Adventure|Drama|War,8706.0
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical,8707.0
126548,The DUFF (2015),Comedy,8708.0
126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy,8709.0
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy,8710.0
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance,8711.0
127096,Project Almanac (2015),Sci-Fi|Thriller,8712.0
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy,8713.0
127108,Brooklyn (2015),Drama|Romance,8714.0
127114,The End of the Tour (2015),Drama,8715.0
127116,Experimenter (2015),Drama,8716.0
127130,Mistress America (2015),Comedy,8717.0
127132,Zipper (2015),Drama|Thriller,8718.0
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,8719.0
127136,True Story (2015),Drama|Mystery|Thriller,8720.0
127146,Kurt Cobain: Montage of Heck (2015),Documentary,8721.0
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,8722.0
127164,"What Happened, Miss Simone? (2015)",Documentary,8723.0
127172,A Story of Children and Film (2013),Documentary,8724.0
127180,"Story of Film: An Odyssey, The (2011)",Documentary,8725.0
127184,Eden (2014),Drama,8726.0
127194,The D Train (2015),Comedy,8727.0
